starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	3
Sun Jul 23 20:58:42 2017	1500836322	1	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	11
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	13
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	5	11	16	11
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	11
Sun Jul 23 20:58:43 2017	1500836323	3	13	16	13
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	13
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	3	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	5	11	16	8
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	11
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	11
Sun Jul 23 20:58:44 2017	1500836324	2	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	6
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	3	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	3	13	16	12
Sun Jul 23 20:58:42 2017	1500836322	5	11	16	9
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	3
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	13
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	12
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	2	13	16	13
Sun Jul 23 20:58:42 2017	1500836322	1	14	16	13
Sun Jul 23 20:58:42 2017	1500836322	2	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	11
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	4	12	16	12
Sun Jul 23 20:58:43 2017	1500836323	2	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	3
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	6
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	6
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	6
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	4	12	16	12
Sun Jul 23 20:58:43 2017	1500836323	3	13	16	12
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	11
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	3	13	16	13
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	3	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	12
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	11
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	6
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	6
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	4	12	16	12
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	6
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	13
Sun Jul 23 20:58:42 2017	1500836322	4	11	16	10
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	3	12	16	12
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	10
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	9	6	16	3
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	11
Sun Jul 23 20:58:43 2017	1500836323	3	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	7
Sun Jul 23 20:58:43 2017	1500836323	2	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	2	13	16	13
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	12
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	3	13	16	10
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	13
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	7
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:44 2017	1500836324	2	14	16	14
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	3	13	16	13
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	11
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	3	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	13
Sun Jul 23 20:58:43 2017	1500836323	2	13	16	10
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	13
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	11
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	11
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	13
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	11
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	12
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	11
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	4	12	16	12
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	6
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	0	16	16	16
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	3	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	12
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	3	12	16	12
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	3	12	16	12
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	13
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	3	13	16	13
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	11
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	2	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	11
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	10	6	16	3
Sun Jul 23 20:58:43 2017	1500836323	10	6	16	3
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	12
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	6
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	9	7	16	3
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	0	16	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	14
Sun Jul 23 20:58:43 2017	1500836323	3	13	16	10
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	4	12	16	12
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	11
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:44 2017	1500836324	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:42 2017	1500836322	2	14	16	14
Sun Jul 23 20:58:43 2017	1500836323	2	13	16	13
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	4	12	16	12
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	14
Sun Jul 23 20:58:42 2017	1500836322	3	13	16	13
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	5	11	16	8
Sun Jul 23 20:58:42 2017	1500836322	3	13	16	13
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	10	6	16	2
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	4	12	16	12
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:42 2017	1500836322	1	15	16	15
Sun Jul 23 20:58:43 2017	1500836323	2	14	16	14
